vehicle_id,greedy_dist,greedy_time,greedy_fuel,greedy_co2,greedy_cong,greedy_cost,greedy_exec_time,aco_dist,aco_time,aco_fuel,aco_co2,aco_cong,aco_cost,aco_exec_time,deep_aco_dist,deep_aco_time,deep_aco_fuel,deep_aco_co2,deep_aco_cong,deep_aco_cost,deep_aco_exec_time
vehicle_927,151.92733870194655,8953.845634889225,12.373376740495322,28458.766503139243,0.9212121212121211,225.4935229595692,0.013251781463623047,142.37069624340518,8513.596276584009,11.578734056975906,26631.088331044586,0.9483870967741935,212.1131253506333,0.6278319358825684,142.2733048383101,8487.155053638118,11.633689428794588,26757.485686227552,0.9199999999999999,211.99929505273806,0.6418824195861816
vehicle_928,185.04499599276892,9215.013308913307,16.833165678832394,38716.28106131451,0.9081300813008131,280.85185111908163,0.022744417190551758,142.3133724890203,7194.0315628815615,13.093042680428479,30113.998164985496,0.7691919191919192,217.46884718388236,0.5924150943756104,142.3133724890203,7194.0315628815615,13.093042680428479,30113.998164985496,0.7691919191919192,217.46884718388236,0.5384151935577393
vehicle_929,112.0016287056535,7109.94267067448,9.22528293908557,21218.15075989681,1.203846153846154,172.14148901473024,0.008410215377807617,164.1880346306615,9269.034518002656,14.148033784377166,32540.477704067485,1.128125,248.78418536310363,0.5969109535217285,164.1880346306615,9269.034518002656,14.148033784377166,32540.477704067485,1.128125,248.78418536310363,0.5566768646240234
vehicle_930,277.14788252917555,15074.393406430188,23.843002620405525,54838.906026932695,1.1203703703703705,411.75393083669303,0.012724161148071289,229.87305936376652,12119.376618715696,20.259848675229364,46597.65195302752,1.2011363636363637,346.5501598814758,0.6580731868743896,242.35471500896244,13074.800296474721,21.19068121016249,48738.56678337371,1.1797872340425535,363.73788237144345,0.6011521816253662
vehicle_931,266.4565622905259,14285.233171544478,23.10249451428228,53135.737382849235,1.0907801418439715,396.84495660580603,0.033884286880493164,228.29561138642637,12399.928467497162,20.444206888126146,47021.675842690136,1.0853741496598641,344.8148118979605,0.6375260353088379,243.60922561590542,12712.712294830157,21.986025759762093,50567.859247452805,1.0884057971014491,367.95472135651653,0.5914468765258789
vehicle_932,191.35316751470137,11216.397718902226,15.809976676464226,36362.946355867716,0.9298245614035087,282.816962544086,0.011199474334716797,189.20726055048755,10635.173158168844,16.08923563267397,37005.24195515013,1.0532520325203254,283.14017380521864,0.5716218948364258,199.50376082715772,11493.418779421361,16.581686224548164,38137.87831646078,0.9746031746031745,295.35084002354733,0.5850672721862793
vehicle_933,191.72269629363356,10004.456838601383,60.69379223146222,157803.8598018018,0.9185714285714287,507.1563875251593,0.016993284225463867,148.20481821460507,8004.317397027922,46.1242712547564,119923.10526236666,0.8944444444444444,389.99404043200593,0.5381152629852295,148.20481821460507,8004.317397027922,46.1242712547564,119923.10526236666,0.8944444444444444,389.99404043200593,0.5113918781280518
vehicle_934,226.361143145289,13026.610733662048,19.120859037392048,43977.975786001705,1.1148936170212767,336.7328774840348,0.018695831298828125,163.14452048297898,9929.117809042807,13.611657128728108,31306.811396074652,1.1319444444444444,245.28033885135363,0.586538553237915,163.14452048297898,9929.117809042807,13.611657128728108,31306.811396074652,1.1319444444444444,245.28033885135363,0.5716056823730469
vehicle_935,164.66953669138334,9400.149160181156,13.960664569527765,32109.528509913864,1.0308823529411764,247.3928356129287,0.012531042098999023,164.66953669138334,9400.149160181156,13.960664569527765,32109.528509913864,1.0308823529411764,247.3928356129287,0.6338422298431396,171.36307335006094,9591.666476405975,14.907948490870405,34288.281529001935,0.915151515151515,257.7186827549298,0.5632610321044922
vehicle_936,283.95239639830106,15512.733328318855,88.3111849889702,229609.08097132252,0.8279661016949152,738.0970749513008,0.013286113739013672,264.81341988137683,14924.319383394384,81.0555278109645,210744.37230850774,0.8586206896551724,682.8229101059162,0.6786799430847168,264.81341988137683,14924.319383394384,81.0555278109645,210744.37230850774,0.8586206896551724,682.8229101059162,0.6162197589874268
vehicle_937,191.26783933460985,11831.336455232515,15.562589206569314,35793.95517510942,1.0372093023255815,282.7393607393879,0.023694276809692383,150.7099402166276,10271.89450274056,12.0385479293632,27688.66023753536,1.0014285714285716,223.77026960626833,0.6115705966949463,169.74375723173736,10717.97102616166,13.888903782848612,31944.47870055181,1.00625,252.22799031991423,0.5856738090515137
